Time,MeasSampleRate,ValidSamples B1CW,ValidSamples D-RT,ValidSamples D-LT,ValidSamples A1,ValidSamples A2,ValidSamples D-RB,ValidSamples D-LB,ValidSamples B1CCW,MeasAGCLevel B1CW_A,MeasAGCLevel B1CW_B,MeasAGCLevel D-RT_A,MeasAGCLevel D-RT_B,MeasAGCLevel D-LT_A,MeasAGCLevel D-LT_B,MeasAGCLevel A1_A,MeasAGCLevel A1_B,MeasAGCLevel A2_A,MeasAGCLevel A2_B,MeasAGCLevel D-RB_A,MeasAGCLevel D-RB_B,MeasAGCLevel D-LB_A,MeasAGCLevel D-LB_B,MeasAGCLevel B1CCW_A,MeasAGCLevel B1CCW_B,SNR B1CW_A,SNR B1CW_B,SNR D-RT_A,SNR D-RT_B,SNR D-LT_A,SNR D-LT_B,SNR A1_A,SNR A1_B,SNR A2_A,SNR A2_B,SNR D-RB_A,SNR D-RB_B,SNR D-LB_A,SNR D-LB_B,SNR B1CCW_A,SNR B1CCW_B,MeasVOS[m/s],MeasVLine[m/s],MeasPressure[bar-a],MeasTemperature[°C],MeasQLine[m³/hr],MeasQBase,MeasStability,MeasPathVOS B1CW[m/s],MeasPathVOS D-RT[m/s],MeasPathVOS D-LT[m/s],MeasPathVOS A1[m/s],MeasPathVOS A2[m/s],MeasPathVOS D-RB[m/s],MeasPathVOS D-LB[m/s],MeasPathVOS B1CCW[m/s],MeasPathVOG B1CW[m/s],MeasPathVOG D-RT[m/s],MeasPathVOG D-LT[m/s],MeasPathVOG A1[m/s],MeasPathVOG A2[m/s],MeasPathVOG D-RB[m/s],MeasPathVOG D-LB[m/s],MeasPathVOG B1CCW[m/s],METERTYPE_T,DataSequence,FwdVolume[m³],RevVolume[m³],TSpare,MeasDiagBits B1CW,MeasDiagBits D-RT,MeasDiagBits D-LT,MeasDiagBits A1,MeasDiagBits A2,MeasDiagBits D-RB,MeasDiagBits D-LB,MeasDiagBits B1CCW,MeasPathPerformance B1CW[%],MeasPathPerformance D-RT[%],MeasPathPerformance D-LT[%],MeasPathPerformance A1[%],MeasPathPerformance A2[%],MeasPathPerformance D-RB[%],MeasPathPerformance D-LB[%],MeasPathPerformance B1CCW[%],VOGRatio B1CW,VOGRatio D-RT,VOGRatio D-LT,VOGRatio A1,VOGRatio A2,VOGRatio D-RB,VOGRatio D-LB,VOGRatio B1CCW,VOSRatio B1CW,VOSRatio D-RT,VOSRatio D-LT,VOSRatio A1,VOSRatio A2,VOSRatio D-RB,VOSRatio D-LB,VOSRatio B1CCW,OperationalStatus,Swirl Angle[°],Internal Temp[°C],TransitTimeStDAB_1[s],TransitTimeStDAB_2[s],TransitTimeStDAB_3[s],TransitTimeStDAB_4[s],TransitTimeStDAB_5[s],TransitTimeStDAB_6[s],TransitTimeStDAB_7[s],TransitTimeStDAB_8[s],TransitTimeStDBA_1[s],TransitTimeStDBA_2[s],TransitTimeStDBA_3[s],TransitTimeStDBA_4[s],TransitTimeStDBA_5[s],TransitTimeStDBA_6[s],TransitTimeStDBA_7[s],TransitTimeStDBA_8[s],DSPSampleRate_1[s],DSPSampleRate_2[s],DSPSampleRate_3[s],DSPSampleRate_4[s],DSPSampleRate_5[s],DSPSampleRate_6[s],DSPSampleRate_7[s],DSPSampleRate_8[s],TTimeAB_1[s],TTimeAB_2[s],TTimeAB_3[s],TTimeAB_4[s],TTimeAB_5[s],TTimeAB_6[s],TTimeAB_7[s],TTimeAB_8[s],TTimeBA_1[s],TTimeBA_2[s],TTimeBA_3[s],TTimeBA_4[s],TTimeBA_5[s],TTimeBA_6[s],TTimeBA_7[s],TTimeBA_8[s],Density[kg/m²],Viscosity[Pa s]
6/20/2019 12:14:08 PM,50.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,19.670000,22.130000,25.430000,26.090000,23.600000,22.020000,26.770000,27.550000,24.420000,21.840000,23.780000,21.380000,20.610000,17.660000,20.800000,19.110000,354.141785,0.000681,9.364630,25.152311,0.069463,0.000000,0.000000,354.142151,354.145203,354.155884,354.138519,354.140808,354.139618,354.132935,354.139069,-0.005856,0.018231,-0.022646,-0.013816,0.026991,-0.000522,-0.013958,0.003206,68.000000,7216.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,16.301928,-4.797274,-11.104766,-17.762205,-5.342914,0.465768,-17.487850,-1.938608,1.000001,1.000011,1.000045,0.999989,0.999997,0.999993,0.999971,0.999991,16.000000,0.000000,37.603797,5.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,3.000000,4.000000,1.000000,2.000000,1.000000,3.000000,2.000000,2.000000,5.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:09 PM,50.000000,15.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.090000,22.370000,25.460000,26.210000,23.850000,21.510000,27.720000,27.340000,24.040000,21.950000,22.980000,22.580000,20.630000,17.890000,20.840000,19.960000,354.143372,0.002455,9.364630,25.152311,0.250603,0.000000,0.000000,354.143494,354.141571,354.157349,354.142792,354.143433,354.147217,354.137634,354.133423,-0.000164,0.014623,-0.017210,-0.013911,0.029222,-0.001496,-0.013127,0.009063,68.000000,7217.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-0.159851,-13.427931,-4.976084,-4.656716,-9.205000,-1.232262,-4.565514,-30.755560,1.000000,0.999994,1.000045,0.999998,1.000000,1.000012,0.999981,0.999968,16.000000,0.000000,37.604872,4.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.000000,4.000000,6.000000,0.000000,1.000000,1.000000,3.000000,2.000000,2.000000,4.000000,15.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:10 PM,50.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.930000,21.400000,25.880000,26.050000,23.990000,21.410000,27.100000,28.090000,24.750000,23.690000,24.110000,22.000000,20.870000,17.860000,21.440000,19.430000,354.141846,0.003486,9.364630,25.152311,0.355820,0.000000,0.000000,354.143555,354.141174,354.157776,354.138275,354.139282,354.143311,354.131592,354.140015,-0.002814,0.016831,-0.023050,-0.011442,0.035465,-0.000902,-0.010065,0.004548,68.000000,7218.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-1.730065,-14.263387,-5.102676,-4.002153,-9.230739,-0.666590,-3.780670,7.912898,1.000005,0.999998,1.000051,0.999988,0.999992,1.000005,0.999967,0.999994,16.000000,0.000000,37.603987,5.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,4.000000,1.000000,1.000000,0.000000,3.000000,2.000000,3.000000,5.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:11 PM,50.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.330000,22.300000,24.840000,25.710000,23.620000,21.680000,27.320000,28.160000,24.100000,21.340000,23.730000,22.000000,21.250000,18.030000,22.890000,18.650000,354.142914,0.001437,9.364630,25.152311,0.146713,0.000000,0.000000,354.142151,354.144226,354.155823,354.141693,354.138977,354.144714,354.136902,354.138672,0.004744,0.014243,-0.022243,-0.012676,0.029032,-0.004771,-0.014433,0.004122,68.000000,7219.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-4.937133,-6.144844,-7.684825,-8.297445,-6.552622,-11.974455,-8.114393,-4.727071,0.999997,1.000004,1.000042,0.999996,0.999987,1.000006,0.999981,0.999986,16.000000,0.000000,37.604619,5.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,5.000000,4.000000,0.000000,1.000000,1.000000,3.000000,2.000000,3.000000,3.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:12 PM,50.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.730000,21.050000,25.380000,25.560000,23.710000,21.830000,26.690000,27.720000,25.160000,22.730000,24.100000,22.080000,20.320000,17.920000,19.400000,20.010000,354.143585,0.000768,9.364630,25.152311,0.078343,0.000000,0.000000,354.138458,354.142944,354.155518,354.142395,354.142151,354.147705,354.137970,354.141663,0.002094,0.013887,-0.032925,-0.012843,0.029222,-0.001496,-0.015050,0.008408,68.000000,7220.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-1.357637,-4.303331,-9.514789,-21.713013,-5.393754,1.452624,-16.596142,-3.439868,0.999983,0.999998,1.000039,0.999996,0.999995,1.000013,0.999982,0.999994,16.000000,0.000000,37.604998,5.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,3.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:13 PM,50.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,22.120000,21.430000,25.000000,25.830000,24.050000,21.870000,26.790000,26.930000,24.750000,22.000000,24.090000,22.570000,20.690000,17.490000,20.950000,19.510000,354.140442,0.003381,9.364630,25.152311,0.345084,0.000000,0.000000,354.141266,354.142609,354.151794,354.138733,354.139587,354.143127,354.128571,354.137756,-0.002683,0.015810,-0.022575,-0.014101,0.032166,-0.003205,0.003371,0.006249,68.000000,7221.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-1.060117,-142.250610,-4.202050,-3.388126,-13.141249,-1.230105,2.023505,4.980450,1.000003,1.000007,1.000037,0.999994,0.999997,1.000009,0.999962,0.999991,16.000000,0.000000,37.604998,4.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.000000,5.000000,4.000000,0.000000,1.000000,1.000000,3.000000,2.000000,1.000000,4.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:14 PM,50.000000,13.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.820000,20.270000,25.640000,26.230000,23.870000,21.020000,26.400000,27.030000,23.200000,20.850000,24.490000,21.520000,20.630000,18.300000,24.400000,18.370000,354.143066,0.001180,9.364630,25.152311,0.120421,0.000000,0.000000,354.140564,354.144135,354.157410,354.138916,354.137695,354.146759,354.138885,354.140228,-0.001243,0.018136,-0.025234,-0.013840,0.032545,-0.003561,-0.018231,0.004515,68.000000,7222.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.535185,-5.068343,-9.640813,-13.984509,-5.773753,7.437467,-11.274626,-2.765776,0.999992,1.000003,1.000046,0.999987,0.999983,1.000012,0.999987,0.999991,16.000000,0.000000,37.603608,4.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.000000,3.000000,5.000000,0.000000,1.000000,1.000000,3.000000,2.000000,4.000000,6.000000,13.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:15 PM,50.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.230000,21.620000,25.160000,25.860000,23.870000,21.250000,26.900000,27.130000,25.380000,22.100000,23.790000,22.020000,20.360000,18.730000,20.490000,18.920000,354.141205,-0.000533,9.364630,25.152311,-0.054389,0.000000,0.000000,354.138153,354.141296,354.152191,354.140411,354.135803,354.148499,354.136353,354.137024,-0.004188,0.014694,-0.025353,-0.016474,0.029649,-0.004510,-0.017163,0.004842,68.000000,7223.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,2.047841,-3.098463,-25.907547,56.861649,-4.310219,2.256397,89.677803,-1.451928,0.999990,1.000000,1.000035,0.999997,0.999983,1.000023,0.999984,0.999986,16.000000,0.000000,37.598678,5.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.000000,5.000000,4.000000,1.000000,1.000000,1.000000,4.000000,2.000000,4.000000,5.000000,15.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:16 PM,50.000000,14.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.530000,21.870000,25.080000,25.800000,23.890000,21.480000,27.180000,28.170000,23.280000,21.800000,24.370000,23.110000,20.250000,18.290000,21.970000,20.990000,354.142548,-0.003041,9.364630,25.152311,-0.310364,0.000000,0.000000,354.141663,354.142059,354.153076,354.143311,354.138000,354.146362,354.138550,354.137421,-0.004286,0.014386,-0.028557,-0.014599,0.016593,-0.001947,-0.019822,0.006151,68.000000,7224.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.079378,-2.167115,56.729687,5.845685,-2.386316,0.452168,11.317851,-1.126169,0.999997,0.999998,1.000034,1.000003,0.999985,1.000012,0.999987,0.999983,16.000000,0.000000,37.603924,6.000000,0.000000,1.000000,0.000000,2.000000,1.000000,1.000000,4.000000,3.000000,0.000000,1.000000,1.000000,3.000000,2.000000,3.000000,6.000000,14.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:17 PM,50.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,14.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.140000,21.350000,25.720000,25.380000,24.060000,20.940000,25.740000,27.070000,24.450000,21.410000,23.750000,22.640000,21.100000,17.620000,22.550000,19.170000,354.141571,0.000827,9.360185,25.149824,0.084439,0.000000,0.000000,354.139404,354.141663,354.154724,354.139954,354.138611,354.144958,354.132080,354.141113,-0.005267,0.015311,-0.023145,-0.016522,0.032023,-0.001685,-0.015216,0.007263,68.000000,7225.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,18.706583,-4.752992,-10.185472,-12.458061,-5.709439,2.124586,-13.351303,-3.505953,0.999993,1.000000,1.000042,0.999995,0.999990,1.000011,0.999969,0.999999,16.000000,0.000000,37.609738,5.000000,0.000000,1.000000,1.000000,2.000000,1.000000,2.000000,3.000000,3.000000,0.000000,1.000000,1.000000,4.000000,2.000000,3.000000,2.000000,15.000000,15.000000,15.000000,14.000000,14.000000,14.000000,14.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:18 PM,50.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.080000,22.080000,25.720000,25.880000,24.130000,21.780000,27.000000,27.660000,24.340000,21.620000,24.100000,21.980000,20.540000,17.320000,21.820000,18.050000,354.140869,-0.001437,9.360185,25.149824,-0.146628,0.000000,0.000000,354.141998,354.140717,354.150696,354.139069,354.136444,354.143799,354.136383,354.138031,-0.000458,0.014006,-0.024498,-0.017234,0.026302,-0.000451,-0.023786,0.004908,68.000000,7226.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.154491,-2.783843,-52.181751,30.329285,-3.874976,0.152076,-64.681412,-1.315229,1.000004,0.999999,1.000032,0.999994,0.999986,1.000010,0.999986,0.999991,16.000000,0.000000,37.609738,4.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,1.000000,1.000000,6.000000,2.000000,3.000000,4.000000,14.000000,14.000000,14.000000,15.000000,15.000000,15.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:19 PM,50.000000,15.000000,15.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.500000,22.440000,25.450000,25.990000,23.680000,22.090000,26.970000,28.450000,25.280000,20.780000,23.100000,22.410000,20.360000,18.120000,20.960000,19.320000,354.143066,-0.001295,9.360185,25.149824,-0.132144,0.000000,0.000000,354.141571,354.142456,354.153992,354.138763,354.142090,354.147339,354.140076,354.138184,-0.003730,0.015739,-0.023430,-0.012819,0.025685,-0.007311,-0.017163,-0.002781,68.000000,7227.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.182419,-2.651594,68.905579,6.907041,-3.491501,2.766700,13.893632,0.845306,0.999995,0.999998,1.000035,0.999986,0.999997,1.000014,0.999990,0.999984,16.000000,0.000000,37.604650,4.000000,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,4.000000,4.000000,0.000000,1.000000,1.000000,3.000000,2.000000,3.000000,3.000000,15.000000,15.000000,14.000000,14.000000,14.000000,14.000000,14.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:20 PM,50.000000,14.000000,14.000000,15.000000,15.000000,15.000000,15.000000,15.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,22.740000,21.060000,25.050000,25.790000,24.370000,21.630000,26.470000,27.620000,24.460000,21.160000,23.290000,21.730000,20.600000,18.750000,21.580000,18.280000,354.140778,0.001190,9.360185,25.149824,0.121446,0.000000,0.000000,354.143127,354.142456,354.153625,354.138275,354.133118,354.140869,354.137024,354.137726,0.000393,0.014314,-0.020581,-0.011822,0.026302,-0.001163,-0.018207,0.008179,68.000000,7228.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-0.922902,-5.929171,-8.005581,-8.959226,-6.373552,5.725838,-8.158383,-5.318870,1.000008,1.000005,1.000041,0.999992,0.999975,1.000000,0.999988,0.999990,16.000000,0.000000,37.601111,5.000000,1.000000,1.000000,1.000000,3.000000,1.000000,2.000000,4.000000,4.000000,0.000000,1.000000,1.000000,4.000000,1.000000,2.000000,5.000000,14.000000,14.000000,15.000000,15.000000,15.000000,15.000000,15.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:21 PM,50.000000,15.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,20.850000,21.590000,24.940000,25.550000,23.870000,21.490000,27.120000,28.000000,24.620000,20.930000,24.400000,22.030000,19.750000,18.100000,21.920000,20.050000,354.140594,-0.001723,9.360185,25.149824,-0.175832,0.000000,0.000000,354.138275,354.141083,354.153595,354.137238,354.134827,354.143555,354.137909,354.138092,-0.002486,0.018801,-0.024166,-0.014623,0.015501,-0.000688,-0.018136,0.007656,68.000000,7229.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.111788,-3.562433,-28.081648,29.087975,-3.225283,0.276100,22288.269531,-2.077339,0.999992,1.000002,1.000042,0.999989,0.999981,1.000010,0.999991,0.999992,16.000000,0.000000,37.603766,5.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,3.000000,1.000000,4.000000,3.000000,15.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
6/20/2019 12:14:22 PM,50.000000,14.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,21.860000,21.110000,25.630000,25.850000,24.470000,21.370000,27.090000,27.950000,24.570000,21.650000,23.780000,21.910000,21.080000,18.560000,22.160000,19.310000,354.140991,0.000061,9.360185,25.149824,0.006232,0.000000,0.000000,354.139801,354.140656,354.151428,354.138855,354.136963,354.141479,354.136993,354.141846,-0.000720,0.016190,-0.027608,-0.013317,0.029341,-0.002682,-0.024593,0.007983,68.000000,7230.000000,1255.000000,8143.000000,0.000000,262144.000000,0.000000,0.000000,262144.000000,262144.000000,0.000000,0.000000,262144.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.343047,-3.586688,-15.839544,44.608177,-4.589839,1.475655,-18.740623,-2.389085,0.999996,0.999999,1.000034,0.999993,0.999987,1.000002,0.999987,1.000003,16.000000,0.000000,37.606736,5.000000,1.000000,1.000000,1.000000,4.000000,1.000000,2.000000,3.000000,4.000000,1.000000,1.000000,1.000000,3.000000,2.000000,1.000000,4.000000,14.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,15.000000,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,0.001576,0.000495,0.000495,0.000700,0.000700,0.000495,0.000495,0.001576,55.000000,0.000013
