8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3479;3470;5383;5269;5098;5119;4923;4901;4438;4753;4954;5070;5311;5200;3794;3878;355.0114;0.0005211451;21.40886;24.886;0.08485962;9.999E+09;16;355.0109;355.0117;355.0112;355.011;355.0109;355.0117;355.0121;355.0112;-0.002519212;-0.004439092;-0.0058634;0.004201707;0.004272923;0.001281877;-0.0001424308;0.001112379;68;384;0.6;0.2;0.197;0;38.02838;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3453;3502;5446;5204;5029;5201;4844;5097;4408;4592;4861;5069;5308;5281;3781;3704;355.0112;0.0005798324;21.40886;24.886;0.09441587;9.999E+09;16;355.0106;355.0114;355.0114;355.0115;355.0112;355.0114;355.0111;355.011;-0.00232291;-0.004652738;-0.005198723;0.003845631;0.004225446;0.0002136461;0.002896092;0.0001308682;68;385;0.7;0.2;0.197;0;40.61581;0;0;0;0;0;0;0;0;24.0131;21.5399;355.009816
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3533;3513;5390;5361;5180;5103;5018;5053;4419;4365;4979;4932;5472;5263;3873;3748;355.0112;0.0004572388;21.40886;24.886;0.07445358;9.999E+09;16;355.0106;355.0114;355.0118;355.0106;355.0115;355.0115;355.0114;355.0105;-0.002028456;-0.004462831;-0.005982092;0.003228431;0.004771431;0.0007121539;0.001614215;-9.815112E-05;68;386;0.7;0.2;0.197;0;42.21038;0;0;0;0;0;0;0;0;24.0131;21.5399;355.009816
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3666;3555;5371;5253;5048;5182;5138;5027;4723;4882;5044;5037;5448;5562;3836;3902;355.011;0.0005655492;21.40886;24.886;0.09209009;9.999E+09;16;355.011;355.011;355.011;355.0113;355.0106;355.0111;355.0114;355.0108;-0.002126608;-0.004890123;-0.005507323;0.0040118;0.004842646;-0.0005934615;0.003014785;-0.0004907556;68;387;0.7;0.2;0.197;0;42.94052;0;0;0;0;0;0;0;0;24.0131;21.5398;355.009797
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3465;3705;5220;5218;4843;4975;4855;5116;4573;4694;4951;4699;5358;5153;3840;3745;355.0112;0.0006691306;21.40886;24.886;0.1089566;9.999E+09;16;355.0109;355.0117;355.0114;355.0114;355.0112;355.0114;355.0107;355.0108;-0.003697025;-0.003988062;-0.003940585;0.003086;0.006266953;0;0.002445061;-0.000850643;68;388;0.7;0.2;0.197;0;43.20345;0;0;0;0;0;0;0;0;24.0131;21.5399;355.009816
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3446;3637;5613;5328;4855;5324;5333;5015;4220;4406;4783;5021;5066;5271;3914;3767;355.0113;0.0005496804;21.40886;24.886;0.08950613;9.999E+09;16;355.0106;355.0115;355.0116;355.011;355.0107;355.0122;355.0115;355.0109;-0.002715514;-0.004747692;-0.004890123;0.004723954;0.004225446;-0.0002373846;0.001637954;0;68;389;0.7;0.2;0.197;0;36.35955;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3636;3538;5097;5302;5075;5185;5063;4741;4391;4592;4769;4889;5389;5184;3703;3736;355.0109;0.0008533836;21.40886;24.886;0.138959;9.999E+09;16;355.0103;355.011;355.0112;355.0107;355.0112;355.0113;355.0105;355.011;-0.002813665;-0.004723954;-0.004629;0.004415354;0.005056292;0;0.003798154;-3.271704E-05;68;390;0.7;0.2;0.197;0;38.38561;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3361;3465;5381;5298;5125;5041;5266;4734;4355;4318;5112;4822;5310;5239;3911;3631;355.0114;0.0007762887;21.40886;24.886;0.1264054;9.999E+09;16;355.0109;355.0114;355.0113;355.0109;355.0118;355.0127;355.012;355.0106;-0.003860611;-0.004652738;-0.004913861;0.004296661;0.005531061;0.001163185;0.003038523;-0.0005234726;68;391;0.7;0.2;0.197;0;38.72818;0;0;0;0;0;0;0;0;24.0131;21.5399;355.009816
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3630;3390;5501;5345;5173;4937;5091;5289;4521;4362;4768;5021;5169;5225;3873;3694;355.011;0.0006430899;21.39565;24.88827;0.1047163;9.999E+09;16;355.0107;355.0113;355.0117;355.011;355.0109;355.0118;355.0101;355.0111;-0.002551929;-0.006029569;-0.004367877;0.004059277;0.005388631;0.0001186923;0.001258138;0.0005889067;68;392;0.7;0.2;0.197;0;39.47016;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3437;3749;5307;5158;5125;4747;4937;5020;4536;4277;5087;4983;5250;5180;3814;3848;355.0112;0.0006517788;21.39565;24.88827;0.1061311;9.999E+09;16;355.0107;355.0112;355.0118;355.0112;355.0114;355.0112;355.0107;355.0114;-0.00265008;-0.003086;-0.005578538;0.003679461;0.005151246;-7.121539E-05;0.003014785;-0.0009815112;68;393;0.7;0.2;0.197;0;35.07233;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3574;3627;5154;5380;5116;4878;4964;4913;4344;4684;5071;4905;5228;5295;3821;3897;355.0112;0.0005948485;21.39565;24.88827;0.09686098;9.999E+09;16;355.0111;355.0118;355.011;355.0108;355.012;355.012;355.0101;355.011;-0.003729742;-0.004059277;-0.004130492;0.003204692;0.005008815;0.0003560769;0.003062262;-0.0002290193;68;394;0.7;0.2;0.197;0;34.39927;0;0;0;0;0;0;0;0;24.0131;21.5402;355.009875
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3383;3504;5252;5472;5088;5054;4979;5027;4411;4569;5061;4984;5113;5357;3934;3968;355.0113;0.0001188844;21.39565;24.88827;0.0193583;9.999E+09;16;355.0104;355.012;355.0125;355.0107;355.0104;355.0114;355.0118;355.011;-0.003075402;-0.003489554;-0.005626015;0.002540015;0.004700215;-0.0004272923;0.002350108;-0.001930305;68;395;0.7;0.2;0.197;0;31.38089;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3478;3527;5555;5320;5208;4985;4888;5019;4559;4683;5051;4900;5287;5134;3808;3718;355.0113;0.0009189193;21.39565;24.88827;0.1496304;9.999E+09;16;355.0108;355.0115;355.0115;355.0109;355.0111;355.0124;355.0109;355.0108;-0.00176672;-0.004818907;-0.004961338;0.004249184;0.005174984;0.0005697231;0.002943569;0.0002617363;68;396;0.7;0.2;0.197;0;33.52917;0;0;0;0;0;0;0;0;24.0131;21.5399;355.009816
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3388;3422;5316;5364;5061;4952;4931;5216;4377;4588;5181;5008;5261;5486;3622;3903;355.0111;-3.894733E-05;21.39565;24.88827;-0.006341911;9.999E+09;16;355.0106;355.0112;355.0117;355.0109;355.0115;355.0112;355.0118;355.0106;-0.003402572;-0.004201707;-0.006955369;0.003204692;0.003774415;0.0006646769;0.0009257999;-0.0007197749;68;397;0.7;0.2;0.197;0;33.63268;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3625;3604;5237;5346;4793;4897;4877;4663;4436;4476;5020;4997;5423;5268;3679;3715;355.0112;0.0003702138;21.39565;24.88827;0.06028304;9.999E+09;16;355.0112;355.0115;355.0119;355.0109;355.0103;355.012;355.0108;355.0108;-0.00320627;-0.004391615;-0.005934615;0.003109738;0.005222461;-7.121539E-05;0.001899077;-3.271704E-05;68;398;0.7;0.2;0.197;0;38.22617;0;0;0;0;0;0;0;0;24.0131;21.5402;355.009875
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3587;3599;5367;5205;4880;5004;5250;4946;4482;4616;4997;4986;5178;5086;3960;3732;355.0114;0.0005790244;21.39565;24.88827;0.09428429;9.999E+09;16;355.0107;355.012;355.0117;355.0112;355.0119;355.0115;355.0113;355.0109;-0.002977251;-0.003584508;-0.004723954;0.003465815;0.004747692;0.0005222461;0.001827862;-0.0001308682;68;399;0.7;0.2;0.197;0;40.56251;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3576;3339;5467;5336;5139;4968;4865;4874;4463;4663;5097;4973;5114;5240;3800;4063;355.0113;0.0006081518;21.39565;24.88827;0.09902719;9.999E+09;16;355.0106;355.012;355.0113;355.0114;355.0112;355.0125;355.0107;355.0107;-0.003664308;-0.003537031;-0.005720969;0.003608246;0.005317415;0.0009970154;0.001875338;0;68;401;0.7;0.2;0.197;0;36.09446;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3576;3339;5467;5336;5139;4968;4865;4874;4463;4663;5097;4973;5114;5240;3800;4063;355.0113;0.0006081518;21.39565;24.88827;0.09902719;9.999E+09;16;355.0106;355.012;355.0113;355.0114;355.0112;355.0125;355.0107;355.0107;-0.003664308;-0.003537031;-0.005720969;0.003608246;0.005317415;0.0009970154;0.001875338;0;68;401;0.7;0.2;0.197;0;36.09446;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3372;3556;5543;5475;5291;5091;5044;5017;4850;4384;4780;4908;5163;5226;3715;3732;355.0114;0.0007000904;21.39166;24.88799;0.1139978;9.999E+09;16;355.0107;355.0115;355.012;355.0111;355.0114;355.0122;355.0107;355.0115;-0.003926045;-0.004272923;-0.004771431;0.0037032;0.005341154;-0.0004272923;0.003275908;0.000817926;68;402;0.7;0.2;0.197;0;35.97466;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3606;3498;5220;5148;4897;4957;5081;5001;4951;4581;5048;4984;5054;5392;3639;3899;355.0114;0.0003153144;21.39166;24.88799;0.05134359;9.999E+09;16;355.0106;355.0115;355.012;355.0111;355.0117;355.0121;355.0115;355.0104;-0.003893328;-0.005080031;-0.004177969;0.002967308;0.005602277;-7.121539E-05;0.001519262;-0.00088336;68;403;0.7;0.2;0.197;0;36.74995;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3597;3598;5443;5426;5099;4773;5129;4725;4370;4900;4952;5011;5184;4889;3943;3842;355.0115;0.0006757625;21.39166;24.88799;0.1100365;9.999E+09;16;355.0105;355.0116;355.0121;355.0114;355.0109;355.0124;355.0119;355.0115;-0.00232291;-0.002848615;-0.005673492;0.003180954;0.005459846;0.0005222461;0.001709169;-0.0002617363;68;404;0.7;0.2;0.197;0;36.45617;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3608;3579;5350;5461;5137;5134;5276;4957;4315;4526;4964;5044;5336;5171;3818;3824;355.0117;0.0004846925;21.39166;24.88799;0.07892394;9.999E+09;16;355.0107;355.0128;355.0121;355.0113;355.0115;355.0127;355.0114;355.0109;-0.004318649;-0.003798154;-0.004130492;0.002991046;0.004866384;0.0005697231;0.002350108;6.543408E-05;68;405;0.7;0.2;0.197;0;39.8385;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3511;3417;5372;5478;5155;4959;4989;4885;4629;4569;4976;4909;5182;5389;3776;3784;355.0114;0.0003407114;21.39166;24.88799;0.05547906;9.999E+09;16;355.0113;355.0117;355.0119;355.0111;355.0111;355.0118;355.0117;355.0103;-0.00265008;-0.005649754;-0.005744707;0.0033946;0.004605262;0.0003086;0.002943569;-0.0006216238;68;406;0.7;0.2;0.197;0;37.66912;0;0;0;0;0;0;0;0;24.0131;21.5403;355.009895
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3502;3433;5334;5298;5088;5078;5120;5129;4505;4667;4854;5282;5208;5470;3960;3853;355.0113;0.0001536193;21.39166;24.88799;0.02501429;9.999E+09;16;355.0103;355.0118;355.0114;355.011;355.0115;355.0117;355.0115;355.0114;-0.003173553;-0.005626015;-0.006433123;0.003180954;0.005388631;0.0004272923;0.001804123;-0.001504984;68;407;0.7;0.2;0.197;0;36.28413;0;0;0;0;0;0;0;0;24.0131;21.54;355.009836
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3358;3403;5180;5332;5126;4946;5153;4948;4588;4794;4822;4938;5145;5223;4009;3935;355.0113;0.0003647655;21.39166;24.88799;0.05939586;9.999E+09;16;355.0111;355.012;355.012;355.0109;355.0106;355.0118;355.0112;355.0107;-0.00320627;-0.0033946;-0.0049376;0.003323385;0.003299646;0.0006409385;0.003086;-0.0004907556;68;408;0.7;0.2;0.197;0;35.46653;0;0;0;0;0;0;0;0;24.0131;21.5401;355.009856
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3615;3524;5241;5624;5168;5057;4858;4956;4516;4545;5045;4686;5113;5191;3808;3829;355.0112;0.0007100202;21.39166;24.88799;0.1156147;9.999E+09;16;355.0103;355.0114;355.0112;355.0117;355.0104;355.0127;355.0109;355.0111;-0.00320627;-0.005649754;-0.004723954;0.003418338;0.006361907;0.0006646769;0.002658708;-0.0003271704;68;409;0.7;0.2;0.197;0;35.13348;0;0;0;0;0;0;0;0;24.0311;21.54;355.020971
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3574;3501;5213;5243;5127;5224;4991;4881;4210;4591;4917;5081;5334;5128;3934;3849;355.0114;0.0001777619;21.39166;24.88799;0.02894551;9.999E+09;16;355.0108;355.0118;355.0107;355.0107;355.0118;355.0117;355.0121;355.0112;-0.003435289;-0.004225446;-0.004723954;0.002540015;0.004629;-0.0012344;0.001709169;0.0002290193;68;410;0.7;0.2;0.197;0;36.17236;0;0;0;0;0;0;0;0;24.0311;21.54;355.020971
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3367;3455;5339;5316;5253;4857;4874;4929;4274;4626;5009;4910;5211;5273;3801;3902;355.0114;0.0002521015;21.39166;24.88799;0.04105045;9.999E+09;16;355.0107;355.0108;355.0117;355.0116;355.0115;355.0114;355.0122;355.0112;-0.00320627;-0.004462831;-0.003940585;0.003560769;0.003916846;-0.000878323;0.002065246;-0.000850643;68;411;0.7;0.2;0.197;0;39.48428;0;0;0;0;0;0;0;0;24.0311;21.54;355.020971
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3652;3371;5317;5329;5138;5182;5043;4844;4540;4587;4962;4978;5577;5223;3858;3667;355.0114;0.0004756854;21.4201;24.88991;0.07745729;9.999E+09;16;355.0108;355.0117;355.012;355.011;355.0118;355.0124;355.011;355.011;-0.003009968;-0.003988062;-0.005008815;0.002445061;0.005317415;0.0006409385;0.0024688;-0.0004253215;68;412;0.7;0.2;0.197;0;39.96674;0;0;0;0;0;0;0;0;24.0311;21.5399;355.020952
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3509;3637;5481;5353;5112;4991;4943;5027;4498;4274;4986;4863;5350;5260;3752;3783;355.0115;0.0004591547;21.4201;24.88991;0.07476555;9.999E+09;16;355.0108;355.0118;355.0108;355.0114;355.0113;355.0128;355.0117;355.0114;-0.002453778;-0.004723954;-0.005483584;0.003584508;0.004771431;-0.0001424308;0.002350108;-0.0003598874;68;413;0.7;0.2;0.197;0;39.77288;0;0;0;0;0;0;0;0;24.0311;21.5396;355.020893
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3650;3631;5107;5326;5113;4689;5084;4892;4593;4173;4961;4988;5474;5286;3883;3782;355.0112;0.0007178619;21.4201;24.88991;0.1168916;9.999E+09;16;355.0109;355.0117;355.0111;355.0114;355.0107;355.0116;355.0115;355.0106;-0.003173553;-0.003893108;-0.003798154;0.003916846;0.004581523;0.0002848615;0.001780385;0.0006870578;68;414;0.7;0.2;0.197;0;40.89275;0;0;0;0;0;0;0;0;24.0311;21.5399;355.020952
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3517;3547;5109;5205;4892;5100;5039;4800;4546;4371;4865;4979;5155;5027;3705;3775;355.0115;0.0005236791;21.4201;24.88991;0.08527225;9.999E+09;16;355.0114;355.0114;355.0122;355.0109;355.0118;355.012;355.0112;355.0113;-0.003435289;-0.004225446;-0.004534046;0.003442077;0.005008815;0.0008071077;0.001637954;-0.0003271704;68;415;0.7;0.2;0.197;0;41.68105;0;0;0;0;0;0;0;0;24.0311;21.54;355.020971
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3520;3529;5337;5382;4876;5033;4869;4927;4529;4598;5032;5057;5394;5212;3848;3786;355.0116;0.0004392507;21.4201;24.88991;0.07152452;9.999E+09;16;355.0115;355.0113;355.0123;355.0113;355.0114;355.0117;355.0119;355.0117;-0.002911816;-0.004795169;-0.004700215;0.003252169;0.004344138;0.0006409385;0.002255154;0;68;416;0.7;0.2;0.197;0;39.62006;0;0;0;0;0;0;0;0;24.0311;21.5398;355.020932
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3546;3456;5268;5344;5172;4994;4986;5131;4495;4403;4895;5177;5150;5521;3720;3757;355.0115;2.981571E-05;21.4201;24.88991;0.004854982;9.999E+09;16;355.0111;355.0118;355.0124;355.0121;355.0105;355.012;355.0115;355.0107;-0.003337138;-0.004652738;-0.0052462;0.002587492;0.0049376;-0.002373846;0.001922815;-0.0003598874;68;417;0.7;0.2;0.197;0;39.87791;0;0;0;0;0;0;0;0;24.0311;21.54;355.020971
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3502;3463;5356;5191;5194;4937;5108;4973;4543;4557;5088;5075;5371;5271;3938;3872;355.0114;0.0007738695;21.4201;24.88991;0.1260115;9.999E+09;16;355.0104;355.0117;355.0111;355.0111;355.0115;355.0126;355.0114;355.0109;-0.002453778;-0.004059277;-0.005222461;0.004177969;0.005388631;0.0002136461;0.002041508;-9.815112E-05;68;418;0.7;0.2;0.197;0;40.23365;0;0;0;0;0;0;0;0;24.0311;21.5401;355.020991
8;2;2;2;2;2;2;2;2;2;5380;5380;3780;3800;3780;3800;4520;4500;4860;4860;3920;3920;3880;3880;5340;5320;3545;3464;5446;5418;4944;5082;5075;4705;4525;4468;5072;4651;5182;5238;3929;3767;355.0114;0.0006195388;21.4201;24.88991;0.1008814;9.999E+09;16;355.0108;355.0113;355.0124;355.0114;355.0121;355.0115;355.0112;355.0107;-0.002813665;-0.004367877;-0.006077046;0.003038523;0.005436108;0.0009732769;0.002967308;0.0001308682;68;419;0.7;0.2;0.197;0;40.11938;0;0;0;0;0;0;0;0;24.0311;21.5401;355.020991
